,movieID,title,platform,budget,box_office
10144,Movie10144,DriverX,netflix,,
10145,Movie10145,The Clovehitch Killer,netflix,,
10146,Movie10146,All That We Destroy,netflix,,
10147,Movie10147,Welcome to Mercy,netflix,,
10148,Movie10148,Border,netflix,,
10149,Movie10149,Don't Go,netflix,,
10150,Movie10150,The Sisters Brothers,netflix,,
10151,Movie10151,Ring Science,netflix,,
10152,Movie10152,The Quake,netflix,,
10153,Movie10153,Pledge,netflix,,
10154,Movie10154,Fantastic Fights,netflix,,
10155,Movie10155,Tyrel,netflix,,
10156,Movie10156,The Prospects,netflix,,
10157,Movie10157,Destroyer,netflix,,
10158,Movie10158,I'm Just F*cking With You,netflix,,
10159,Movie10159,Law of the Lawless,netflix,,
10160,Movie10160,Chef Flynn,netflix,,
10161,Movie10161,Monsters and Men,netflix,,
10162,Movie10162,If Beale Street Could Talk,netflix,,
10163,Movie10163,The Last Race,netflix,,
10164,Movie10164,Assassination Nation,netflix,$7 million,$2.6 million
10165,Movie10165,Divide and Conquer: The Story of Roger Ailes,netflix,,"$38,510"
10166,Movie10166,Havana Street Party Presents Orishas,netflix,,
10167,Movie10167,Tea With the Dames,netflix,,
10168,Movie10168,Shoplifters,netflix,,
10169,Movie10169,Puppies vs. the World,netflix,,
10170,Movie10170,Voltron: Fleet Of Doom,netflix,,
10171,Movie10171,Can I Steal You for a Second?,netflix,,
10172,Movie10172,Treehouse,netflix,,
10173,Movie10173,Digging for Fire,netflix,,"$119,000"
10174,Movie10174,The Guilty,netflix,,
10175,Movie10175,Three Identical Strangers,netflix,$1–4 million,$12.3 million
10176,Movie10176,The Panama Papers,netflix,,
10177,Movie10177,False Flag,netflix,,
10178,Movie10178,Unbanned: The Legend of AJ1,netflix,,
10179,Movie10179,Dog Days,netflix,,
10180,Movie10180,Pick of the Litter,netflix,,
10181,Movie10181,Down,netflix,,
10182,Movie10182,The Joe Louis Story,netflix,,
10183,Movie10183,Bad Reputation,netflix,,
10184,Movie10184,"Love, Gilda",netflix,,"$616,849 (US)"
10185,Movie10185,Cruise,netflix,,
10186,Movie10186,UFC Destined,netflix,,
10187,Movie10187,FYRE FRAUD,netflix,,
10188,Movie10188,Comrades & Cash: How Money Found Its Way Through the Iron Curtain,netflix,,
10189,Movie10189,Kusama: Infinity,netflix,,"$360,931"
10190,Movie10190,Support the Girls,netflix,,"$132,288"
10191,Movie10191,Curious George: A Very Monkey Christmas,netflix,,
10192,Movie10192,Heathers,netflix,$3 million,$1.1 million
10193,Movie10193,Jorge el Curioso: Una Navidad de Monos,netflix,,
10194,Movie10194,Shrek en Español,netflix,,
10195,Movie10195,A Crooked Somebody,netflix,,
10196,Movie10196,Eating Animals,netflix,,
10197,Movie10197,Far From the Tree,netflix,,
10198,Movie10198,"New Year, New You",netflix,,
10199,Movie10199,UFC Fight Flashback,netflix,,
10200,Movie10200,UFC Main Event,netflix,,
10201,Movie10201,UFC Reloaded,netflix,,
10202,Movie10202,UFC Top 10,netflix,,
10203,Movie10203,UFC Unleashed,netflix,,
10204,Movie10204,A Killer on Floor 32,netflix,,
10205,Movie10205,The Devil's Doorway,netflix,,
10206,Movie10206,Christmas Perfection,netflix,,
10207,Movie10207,Every Other Holiday,netflix,,
10208,Movie10208,Hearts Beat Loud,netflix,$1.8 million,$2.4 million
10209,Movie10209,Damsel,netflix,,
10210,Movie10210,The Snow Queen 3: Fire and Ice,netflix,$6.3 million ,$24.6 million
10211,Movie10211,"Nico, 1988",netflix,,
10212,Movie10212,Pooka!,netflix,,
10213,Movie10213,Casi Leyendas,netflix,,
10214,Movie10214,Pixi Saves Christmas,netflix,,
10215,Movie10215,"Señor, Dame Paciencia",netflix,,
10216,Movie10216,Damascus Cover,netflix,,"$19,532"
10217,Movie10217,Feral,netflix,,
10218,Movie10218,Sorry to Bother You,netflix,$3.2 million,$18.2 million
10219,Movie10219,Cartel Land,netflix,,"$792,194"
10220,Movie10220,Dust 2 Glory,netflix,,
10221,Movie10221,Luis and the Aliens,netflix,,$12.6 million
10222,Movie10222,That Summer,netflix,,
10223,Movie10223,Under the Tree,netflix,,
10224,Movie10224,Flesh & Blood,netflix,,
10225,Movie10225,Johnny Reno,netflix,,
10226,Movie10226,The 12th Man,netflix,,
10227,Movie10227,Racer and the Jailbird,netflix,,"$401,429"
10228,Movie10228,Let the Sunshine In,netflix,,
10229,Movie10229,Bad Roomies,netflix,,
10230,Movie10230,High Strung,netflix,,
10231,Movie10231,It Came from the Desert,netflix,,
10232,Movie10232,The Escort,netflix,,
10233,Movie10233,Total Wipeout,netflix,,
10234,Movie10234,Southbound,netflix,,
10235,Movie10235,The Body,netflix,,
10236,Movie10236,Carved,netflix,,
10237,Movie10237,"Haunting, Horrifying Sounds from Beyond the Grave",netflix,,
10238,Movie10238,Lippy,netflix,,
10239,Movie10239,The Box,netflix,,
10240,Movie10240,The Gillymuck,netflix,,
10241,Movie10241,The Hug,netflix,,
10242,Movie10242,The Jackie Robinson Story,netflix,,
10243,Movie10243,The Rizzle,netflix,,
10244,Movie10244,Urn,netflix,,
10245,Movie10245,A 2nd Chance,netflix,,
10246,Movie10246,10.0 Earthquake,netflix,,
10247,Movie10247,The Archer,netflix,,
10248,Movie10248,Zapped,netflix,,
10249,Movie10249,Flower,netflix,,
10250,Movie10250,Crime + Punishment,netflix,,
10251,Movie10251,Minding the Gap,netflix,,
10252,Movie10252,A Ciambra,netflix,,"$91,846"
10253,Movie10253,Borg vs McEnroe,netflix,,$3.4 million
10254,Movie10254,Ballet Now,netflix,,
10255,Movie10255,Classic Wimbledon,netflix,,
10256,Movie10256,Curious George 3: Back to the Jungle,netflix,,
10257,Movie10257,Jorge el Curioso 3: De regreso a la Jungla,netflix,,
10258,Movie10258,Breakup at a Wedding,netflix,,
10259,Movie10259,Night of the Living Dead,netflix,"$114,000–$125,000",$30&#160;million
10260,Movie10260,"I, Tonya",netflix,$11 million,$53.9 million
10261,Movie10261,Half Magic,netflix,,
10262,Movie10262,Cheddar Features,netflix,,
10263,Movie10263,Money Menu,netflix,,
10264,Movie10264,Neat: The Story of Bourbon,netflix,,
10265,Movie10265,(Dub) Sword Art Online: The Movie - Ordinal Scale,netflix,,
10266,Movie10266,(Sub) Sword Art Online: The Movie - Ordinal Scale,netflix,,
10267,Movie10267,Cheddar Explains,netflix,,
10268,Movie10268,It's a Disaster,netflix,,"$60,818"
10269,Movie10269,The Hangman,netflix,,
10270,Movie10270,Tiny Shoulders: Rethinking Barbie,netflix,,
10271,Movie10271,Mom and Dad,netflix,,
10272,Movie10272,Tragedy Girls,netflix,,
10273,Movie10273,Thelma,netflix,,
10274,Movie10274,The Messenger,netflix,,
10275,Movie10275,Warpath,netflix,,
10276,Movie10276,March of the Penguins 2: The Next Step,netflix,,
10277,Movie10277,4 Lovers,netflix,,
10278,Movie10278,Hello I Must Be Going,netflix,,
10279,Movie10279,SC Featured,netflix,,
10280,Movie10280,30 for 30 Shorts,netflix,,
10281,Movie10281,Indy 500,netflix,,
10282,Movie10282,Classic Boxing,netflix,,
10283,Movie10283,ESPN Films Presents,netflix,,
10284,Movie10284,O.J.: Made in America,netflix,$5 million,
10285,Movie10285,The Masters Films,netflix,,
10286,Movie10286,28 Hotel Rooms,netflix,,"$18,869"
10287,Movie10287,Monogamy,netflix,,
10288,Movie10288,Overdrive,netflix,,
10289,Movie10289,Black Spurs,netflix,,
10290,Movie10290,Animaniacs: Wakko’s Wish,netflix,,
10291,Movie10291,Tiny Toon Adventures: How I Spent My Vacation,netflix,"$350,000",
10292,Movie10292,Tiny Toon Adventures: Night Ghoulery,netflix,,
10293,Movie10293,Tiny Toons Spring Break Special,netflix,,
10294,Movie10294,Legion of Brothers,netflix,,
10295,Movie10295,Below the Surface,netflix,,
10296,Movie10296,Midnight Sun,netflix,,
10297,Movie10297,Obey Giant,netflix,,
10298,Movie10298,Scandalize My Name,netflix,,
10299,Movie10299,Too Funny to Fail: The Life & Death of The Dana Carvey Show,netflix,,
10300,Movie10300,(Dub) Afro Samurai Resurrection,netflix,,
10301,Movie10301,(Dub) Dragon Age: Dawn of the Seeker,netflix,,
10302,Movie10302,(Dub) Mass Effect: Paragon Lost,netflix,,
10303,Movie10303,(Sub) Fafner: Heaven and Earth,netflix,,
10304,Movie10304,(Sub) Fairy Tail the Movie: Phoenix Priestess,netflix,,
10305,Movie10305,(Sub) Trigun: Badlands Rumble,netflix,,
10306,Movie10306,Bad Company,netflix,,
10307,Movie10307,Hannie Caulder,netflix,,
10308,Movie10308,A Man Alone,netflix,,
10309,Movie10309,Johnny Guitar,netflix,,$2.5 million (United States and Canadian rentals)
10310,Movie10310,Tall Stranger,netflix,,
10311,Movie10311,The Eagle and the Hawk,netflix,,
10312,Movie10312,The Furies,netflix,,
10313,Movie10313,Dumb: The Story of Big Brother Magazine,netflix,,
10314,Movie10314,Bullwhip,netflix,,
10315,Movie10315,Becoming Bond,netflix,,
10316,Movie10316,Batman & Bill,netflix,,
10317,Movie10317,John Ford Goes To War,netflix,,
10318,Movie10318,Pony Express,netflix,,
10319,Movie10319,(Dub) Akira,netflix,,
10320,Movie10320,(Sub) Akira,netflix,,
10321,Movie10321,National Treasure,netflix,,
10322,Movie10322,Children of the Corn,netflix,,
10323,Movie10323,Hunt for the Wilderpeople,netflix,,
10324,Movie10324,The Beatles: Eight Days a Week - The Touring Years,netflix,,
10325,Movie10325,My Mad Fat Diary,netflix,,
10326,Movie10326,Tears to Tiara,netflix,,
10327,Movie10327,Deutschland 83,netflix,,
10328,Movie10328,(Sub) K MISSING KINGS,netflix,,
10329,Movie10329,The Colony,netflix,,
10330,Movie10330,Ben 10: Secret of the Omnitrix,netflix,,
10331,Movie10331,The Other Man,netflix,,
10332,Movie10332,The Resident,netflix,,
10333,Movie10333,Girls Just Want to Have Fun,netflix,,
10334,Movie10334,Ron White: A Little Unprofessional,netflix,,
10335,Movie10335,The Wrong Mans,netflix,,
10336,Movie10336,The Hotwives of Orlando,netflix,,
10337,Movie10337,A Boy Named Charlie Brown,netflix,$1.1 million,
10338,Movie10338,A Very Brady Christmas,netflix,,
10339,Movie10339,Dr. Seuss: Dr. Seuss on the Loose,netflix,,
10340,Movie10340,Dr. Seuss: The Cat in the Hat,netflix,,
10341,Movie10341,Sabrina Down Under,netflix,,
10342,Movie10342,Snoopy Come Home,netflix,$1 million,"$245,073"
10343,Movie10343,Dr. Seuss: The Lorax,netflix,,
10344,Movie10344,All Saints (1998),netflix,,
10345,Movie10345,Getting On,netflix,,
10346,Movie10346,(Sub) Ninja Scroll,netflix,,
10347,Movie10347,Packed to the Rafters,netflix,,
10348,Movie10348,(Sub) Legend of Heroes: Trails in the Sky,netflix,,
10349,Movie10349,Amy Winehouse: A Final Goodbye,netflix,,
10350,Movie10350,Dick Johnson Is Dead,netflix,,
10351,Movie10351,My Little Pony: A New Generation,netflix,,$4.1 million 
10352,Movie10352,Sankofa,netflix,,
10353,Movie10353,The Starling,netflix,,
10354,Movie10354,Je Suis Karl,netflix,,
10355,Movie10355,Confessions of an Invisible Girl,netflix,,
10356,Movie10356,Europe's Most Dangerous Man: Otto Skorzeny in Spain,netflix,,
10357,Movie10357,Intrusion,netflix,,
10358,Movie10358,Avvai Shanmughi,netflix,,
10359,Movie10359,Go! Go! Cory Carson: Chrissy Takes the Wheel,netflix,,
10360,Movie10360,Jeans,netflix,,
10361,Movie10361,Minsara Kanavu,netflix,$1.5 million,
10362,Movie10362,Grown Ups,netflix,,
10363,Movie10363,Dark Skies,netflix,,
10364,Movie10364,Paranoia,netflix,,
10365,Movie10365,Ankahi Kahaniya,netflix,,
10366,Movie10366,The Father Who Moves Mountains,netflix,,
10367,Movie10367,The Stronghold,netflix,,
10368,Movie10368,Birth of the Dragon,netflix,$31 million,$7.2 million
10369,Movie10369,Jaws,netflix,,
10370,Movie10370,Jaws 2,netflix,$20 million,$208 million
10371,Movie10371,Jaws 3,netflix,,
10372,Movie10372,Jaws: The Revenge,netflix,$23 million,$51.9 million
10373,Movie10373,My Heroes Were Cowboys,netflix,,
10374,Movie10374,Safe House,netflix,,
10375,Movie10375,Training Day,netflix,$45 million,$104.9 million
10376,Movie10376,InuYasha the Movie 2: The Castle Beyond the Looking Glass,netflix,,
10377,Movie10377,InuYasha the Movie 3: Swords of an Honorable Ruler,netflix,,
10378,Movie10378,InuYasha the Movie 4: Fire on the Mystic Island,netflix,,
10379,Movie10379,InuYasha the Movie: Affections Touching Across Time,netflix,,
10380,Movie10380,Naruto Shippuden the Movie: Blood Prison,netflix,,
10381,Movie10381,Naruto Shippûden the Movie: Bonds,netflix,,
10382,Movie10382,Naruto Shippûden the Movie: The Will of Fire,netflix,,
10383,Movie10383,Naruto Shippuden: The Movie,netflix,,
10384,Movie10384,Naruto Shippuden: The Movie: The Lost Tower,netflix,,
10385,Movie10385,Naruto the Movie 2: Legend of the Stone of Gelel,netflix,,
10386,Movie10386,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,netflix,,
10387,Movie10387,Naruto the Movie: Ninja Clash in the Land of Snow,netflix,,
10388,Movie10388,Nightbooks,netflix,,
10389,Movie10389,Schumacher,netflix,,
10390,Movie10390,A StoryBots Space Adventure,netflix,,
10391,Movie10391,King of Boys,netflix,,
10392,Movie10392,You vs. Wild: Out Cold,netflix,,
10393,Movie10393,Little Singham - Black Shadow,netflix,,
10394,Movie10394,Tughlaq Durbar,netflix,,
10395,Movie10395,Tughlaq Durbar (Telugu),netflix,,
10396,Movie10396,Firedrake the Silver Dragon,netflix,,
10397,Movie10397,Kate,netflix,,
10398,Movie10398,Omo Ghetto: the Saga,netflix,,
10399,Movie10399,Prey,netflix,,
10400,Movie10400,Blood Brothers: Malcolm X & Muhammad Ali,netflix,,
10401,Movie10401,Paradise Hills,netflix,,
10402,Movie10402,The Women and the Murderer,netflix,,
10403,Movie10403,JJ+E,netflix,,
10404,Movie10404,Show Dogs,netflix,$5.5 million,$39.2 million
10405,Movie10405,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,netflix,,
10406,Movie10406,Untold: Breaking Point,netflix,,
10407,Movie10407,Shadow Parties,netflix,,
10408,Movie10408,Angamaly Diaries,netflix,,
10409,Movie10409,A Champion Heart,netflix,,
10410,Movie10410,Worth,netflix,,
10411,Movie10411,Afterlife of the Party,netflix,,
10412,Movie10412,Anjaam,netflix,,
10413,Movie10413,Bright Star,netflix,,
10414,Movie10414,Dhanak,netflix,,
10415,Movie10415,Final Account,netflix,,
10416,Movie10416,Gurgaon,netflix,,
10417,Movie10417,Here and There,netflix,,
10418,Movie10418,In the Cut,netflix,,
10419,Movie10419,Shikara,netflix,,
10420,Movie10420,A Cinderella Story,netflix,$19 million,$70.1 million
10421,Movie10421,Agatha Christie's Crooked House,netflix,,
10422,Movie10422,An Unfinished Life,netflix,$30 million,$18.6 million
10423,Movie10423,Barbie Big City Big Dreams,netflix,,
10424,Movie10424,Blade Runner: The Final Cut,netflix,,
10425,Movie10425,Chappie,netflix,,
10426,Movie10426,Clear and Present Danger,netflix,,
10427,Movie10427,Cliffhanger,netflix,,
10428,Movie10428,Cold Mountain,netflix,,
10429,Movie10429,Crocodile Dundee in Los Angeles,netflix,,$39.4 million
10430,Movie10430,Dear John,netflix,,
10431,Movie10431,Do the Right Thing,netflix,$6 million,$37.3 million
10432,Movie10432,"El patrón, radiografía de un crimen",netflix,,
10433,Movie10433,Extraction,netflix,,
10434,Movie10434,Freedom Writers,netflix,$21 million,$43.1 million
10435,Movie10435,Green Lantern,netflix,,
10436,Movie10436,House Party,netflix,,
10437,Movie10437,House Party 2,netflix,$5 million,"$19,438,638"
10438,Movie10438,House Party 3,netflix,,$19 million
10439,Movie10439,I Got the Hook Up,netflix,,
10440,Movie10440,In Too Deep,netflix,,
10441,Movie10441,Initial D,netflix,,
10442,Movie10442,Janoskians: Untold and Untrue,netflix,,
10443,Movie10443,Labyrinth,netflix,,
10444,Movie10444,Letters to Juliet,netflix,$30 million,$80 million
10445,Movie10445,Level 16,netflix,,
10446,Movie10446,Love Don't Cost a Thing,netflix,,
10447,Movie10447,Love in a Puff,netflix,,
10448,Movie10448,Mars Attacks!,netflix,$70&#160;million,$101.4&#160;million
10449,Movie10449,Marshall,netflix,,
10450,Movie10450,My Boss's Daughter,netflix,$14 million,$18.2 million
10451,Movie10451,Mystery Men,netflix,$68 million,$33.5 million
10452,Movie10452,Once Upon a Time in America,netflix,$30 million,$5.5 million
10453,Movie10453,Open Season 2,netflix,,$8.7 million
10454,Movie10454,Osmosis Jones,netflix,$70 million,$14 million
10455,Movie10455,Poseidon,netflix,,
10456,Movie10456,Rhyme & Reason,netflix,,
10457,Movie10457,Same Kind of Different as Me,netflix,,
10458,Movie10458,School of Rock,netflix,$35 million,$131.3 million
10459,Movie10459,Snervous Tyler Oakley,netflix,,
10460,Movie10460,Tears of the Sun,netflix,$100.5 million,$86.5 million
10461,Movie10461,The Blue Lagoon,netflix,,
10462,Movie10462,The Golden Child,netflix,$12-24.5 million,$149.4 million
10463,Movie10463,The Guns of Navarone,netflix,,
10464,Movie10464,The Interview,netflix,$44 million,$12.3 million
10465,Movie10465,The Nutty Professor,netflix,,
10466,Movie10466,The Nutty Professor II: The Klumps,netflix,,
10467,Movie10467,Welcome Home Roscoe Jenkins,netflix,$27-35 million,$43.6 million
10468,Movie10468,In the Line of Fire,netflix,$40 million,$187 million
10469,Movie10469,Untold: Crime & Penalties,netflix,,
10470,Movie10470,2 Alone in Paris,netflix,,
10471,Movie10471,Thimmarusu,netflix,,
10472,Movie10472,Wind River,netflix,,
10473,Movie10473,C Kkompany,netflix,,
10474,Movie10474,EMI: Liya Hai To Chukana Padega,netflix,,
10475,Movie10475,He's All That,netflix,$20 million,
10476,Movie10476,Koi Aap Sa,netflix,,
10477,Movie10477,Krishna Cottage,netflix,,
10478,Movie10478,Kucch To Hai,netflix,,
10479,Movie10479,Kyaa Kool Hai Hum,netflix,,
10480,Movie10480,Kyaa Kool Hain Hum 3,netflix,,
10481,Movie10481,Kyaa Super Kool Hain Hum,netflix,,
10482,Movie10482,Kyo Kii... Main Jhuth Nahin Bolta,netflix,,
10483,Movie10483,"LSD: Love, Sex Aur Dhokha",netflix,,
10484,Movie10484,Mission Istaanbul: Darr Ke Aagey Jeet Hai,netflix,,
10485,Movie10485,Once Upon a Time in Mumbaai,netflix,,
10486,Movie10486,Once Upon a Time in Mumbai Dobaara!,netflix,,
10487,Movie10487,Ragini MMS,netflix,,
10488,Movie10488,Ragini MMS 2,netflix,,
10489,Movie10489,SAS: Rise of the Black Swan,netflix,,
10490,Movie10490,Shootout at Lokhandwala,netflix,,
10491,Movie10491,Shor In the City,netflix,,
10492,Movie10492,The Dirty Picture,netflix,,
10493,Movie10493,"Bob Ross: Happy Accidents, Betrayal & Greed",netflix,,
10494,Movie10494,Really Love,netflix,,
10495,Movie10495,The November Man,netflix,$15 million,$34.8 million
10496,Movie10496,The Old Ways,netflix,,
10497,Movie10497,The River Runner,netflix,,
10498,Movie10498,The Water Man,netflix,,
10499,Movie10499,Count Me In,netflix,,
10500,Movie10500,Untold: Caitlyn Jenner,netflix,,
10501,Movie10501,Boomika,netflix,,
10502,Movie10502,Boomika (Hindi),netflix,,
10503,Movie10503,Boomika (Malayalam),netflix,,
10504,Movie10504,Boomika (Telugu),netflix,,
10505,Movie10505,The Witcher: Nightmare of the Wolf,netflix,,
10506,Movie10506,Gunshot,netflix,,
10507,Movie10507,Man in Love,netflix,,
10508,Movie10508,Sweet Girl,netflix,,
10509,Movie10509,The Loud House Movie,netflix,,
10510,Movie10510,A Faraway Land,netflix,,
10511,Movie10511,Like Crazy,netflix,"$250,000",$3.7 million
10512,Movie10512,Black Island,netflix,,
10513,Movie10513,Bombay,netflix,,
10514,Movie10514,Memories of a Murderer: The Nilsen Tapes,netflix,,
10515,Movie10515,Nneka The Pretty Serpent,netflix,,
10516,Movie10516,O Kadhal Kanmani,netflix,,
10517,Movie10517,Out of my league,netflix,,
10518,Movie10518,Pahuna,netflix,,
10519,Movie10519,The Secret Diary of an Exchange Student,netflix,,
10520,Movie10520,Untold: Deal With the Devil,netflix,,
10521,Movie10521,Walk of Shame,netflix,,
10522,Movie10522,The Piano,netflix,$7&#160;million,$140&#160;million
10523,Movie10523,Unroyal,netflix,,
10524,Movie10524,Beckett,netflix,,
10525,Movie10525,Lokillo: Nothing's the Same,netflix,,
10526,Movie10526,Monster Hunter: Legends of the Guild,netflix,,
10527,Movie10527,Brother Jekwu,netflix,,
10528,Movie10528,La diosa del asfalto,netflix,,
10529,Movie10529,Misha and the Wolves,netflix,,
10530,Movie10530,The Kissing Booth 3,netflix,,
10531,Movie10531,The Railway Man,netflix,,
10532,Movie10532,Untold: Malice at the Palace,netflix,,
10533,Movie10533,Quartet,netflix,,
10534,Movie10534,Slay,netflix,,
10535,Movie10535,Takizawa Kabuki ZERO 2020 The Movie,netflix,,
10536,Movie10536,The Paper Tigers,netflix,,"$118,351"
10537,Movie10537,Quam's Money,netflix,,
10538,Movie10538,The Swarm,netflix,,
10539,Movie10539,Vivo,netflix,,
10540,Movie10540,Chennai Express,netflix,,
10541,Movie10541,City of God: 10 Years Later,netflix,,
10542,Movie10542,Esperando la carroza,netflix,,
10543,Movie10543,Lady Boss: The Jackie Collins Story,netflix,,"$15,751"
